parallelism,interval,interval_over_p,feasible,overhead_phi,duty_cycle,makespan_h,speedup,speedup_per_accelerator,throughput_steps_per_s,throughput_per_gpu_steps_per_s,p_it_mw,p_grid_mw,pue,it_energy_mwh,grid_energy_mwh,energy_overhead_mwh,carbon_t,carbon_per_step_g,cl_energy_kwh_per_step,liquid_fraction,ci_key,ci_base
2,2,1.0,1,0.4589223275130563,0.6854374500557849,21.073322508521922,1.318148942414971,0.6590744712074855,1.318148942414971,0.6590744712074855,9.204662310211983,10.95506627946968,1.1901649305825959,193.97281744513353,230.85964480949775,36.88682736436423,69.25789344284937,692.5789344284938,2.3085964480949777,0.4,const_030,0.3
2,2,1.0,1,0.4589223275130563,0.6854374500557849,21.073322508521922,1.318148942414971,0.6590744712074855,1.318148942414971,0.6590744712074855,9.204662310211983,10.860410594980985,1.1798814805983764,193.97281744513353,228.86493504300282,34.89211759786931,68.65948051290083,686.5948051290083,2.2886493504300285,0.5,const_030,0.3
2,2,1.0,1,0.4589223275130563,0.6854374500557849,21.073322508521922,1.318148942414971,0.6590744712074855,1.318148942414971,0.6590744712074855,9.204662310211983,10.765754910492294,1.1695980306141571,193.97281744513353,226.87022527650754,32.89740783137403,68.06106758295232,680.6106758295233,2.2687022527650758,0.6,const_030,0.3
2,2,1.0,1,0.4589223275130563,0.6854374500557849,21.073322508521922,1.318148942414971,0.6590744712074855,1.318148942414971,0.6590744712074855,9.204662310211983,10.576443541514918,1.14903113064572,193.97281744513353,222.8808057435176,28.907988298384094,66.86424172305527,668.6424172305526,2.228808057435176,0.8,const_030,0.3
2,2,1.0,1,0.4589223275130563,0.6854374500557849,21.073322508521922,1.318148942414971,0.6590744712074855,1.318148942414971,0.6590744712074855,9.204662310211983,10.481787857026221,1.1387476806615002,193.97281744513353,220.8860959770224,26.913278531888878,66.2658287931067,662.6582879310671,2.208860959770224,0.9,const_030,0.3
2,2,1.0,1,0.4589223275130563,0.6854374500557849,21.073322508521922,1.318148942414971,0.6590744712074855,1.318148942414971,0.6590744712074855,9.204662310211983,10.38713217253753,1.1284642306772812,193.97281744513353,218.8913862105274,24.918568765393864,65.66741586315823,656.6741586315823,2.1889138621052737,1.0,const_030,0.3
2,4,2.0,1,0.22946116375652814,0.8133644473523455,17.75888347648318,1.5641623987545106,0.7820811993772553,1.5641623987545108,0.7820811993772554,9.690784899938913,11.932251145032039,1.2312987305194707,172.09751983367786,211.90345769675721,39.805937863079365,63.57103730902711,635.7103730902711,2.119034576967572,0.0,const_030,0.3
2,4,2.0,1,0.22946116375652814,0.8133644473523455,17.75888347648318,1.5641623987545106,0.7820811993772553,1.5641623987545108,0.7820811993772554,9.690784899938913,11.732941741379355,1.2107318305510335,172.09751983367786,208.36394522152162,36.266425387843775,62.50918356645648,625.0918356645649,2.083639452215216,0.2,const_030,0.3
2,4,2.0,1,0.22946116375652814,0.8133644473523455,17.75888347648318,1.5641623987545106,0.7820811993772553,1.5641623987545108,0.7820811993772554,9.690784899938913,11.533632337726662,1.1901649305825956,172.09751983367786,204.82443274628602,32.72691291260816,61.44732982388582,614.4732982388582,2.04824432746286,0.4,const_030,0.3
2,4,2.0,1,0.22946116375652814,0.8133644473523455,17.75888347648318,1.5641623987545106,0.7820811993772553,1.5641623987545108,0.7820811993772554,9.690784899938913,11.433977635900314,1.1798814805983766,172.09751983367786,203.05467650866834,30.95715667499049,60.91640295260052,609.1640295260052,2.0305467650866835,0.5,const_030,0.3
2,4,2.0,1,0.22946116375652814,0.8133644473523455,17.75888347648318,1.5641623987545106,0.7820811993772553,1.5641623987545108,0.7820811993772554,9.690784899938913,11.334322934073967,1.1695980306141573,172.09751983367786,201.2849202710506,29.187400437372737,60.385476081315126,603.8547608131513,2.012849202710506,0.6,const_030,0.3
2,4,2.0,1,0.22946116375652814,0.8133644473523455,17.75888347648318,1.5641623987545106,0.7820811993772553,1.5641623987545108,0.7820811993772554,9.690784899938913,11.135013530421277,1.1490311306457197,172.09751983367786,197.74540779581505,25.647887962137204,59.323622338744514,593.2362233874451,1.9774540779581506,0.8,const_030,0.3
2,4,2.0,1,0.22946116375652814,0.8133644473523455,17.75888347648318,1.5641623987545106,0.7820811993772553,1.5641623987545108,0.7820811993772554,9.690784899938913,11.03535882859493,1.1387476806615007,172.09751983367786,195.97565155819728,23.878131724519424,58.79269546745919,587.9269546745919,1.9597565155819727,0.9,const_030,0.3
2,4,2.0,1,0.22946116375652814,0.8133644473523455,17.75888347648318,1.5641623987545106,0.7820811993772553,1.5641623987545108,0.7820811993772554,9.690784899938913,10.93570412676858,1.1284642306772814,172.09751983367786,194.20589532057946,22.10837548690161,58.26176859617386,582.6176859617386,1.9420589532057946,1.0,const_030,0.3
2,5,2.5,1,0.1835689310052225,0.844902205358403,17.095995670075435,1.6248119333815443,0.8124059666907721,1.6248119333815443,0.8124059666907721,9.810628380361932,12.07981427033794,1.231298730519471,167.7224603113868,206.51645246101302,38.7939921496262,61.95493573830385,619.5493573830386,2.0651645246101302,0.0,const_030,0.3
2,5,2.5,1,0.1835689310052225,0.844902205358403,17.095995670075435,1.6248119333815443,0.8124059666907721,1.6248119333815443,0.8124059666907721,9.810628380361932,11.878040057811523,1.2107318305510335,167.7224603113868,203.06692139732843,35.34446108594161,60.92007641919851,609.2007641919851,2.0306692139732845,0.2,const_030,0.3
2,5,2.5,1,0.1835689310052225,0.844902205358403,17.095995670075435,1.6248119333815443,0.8124059666907721,1.6248119333815443,0.8124059666907721,9.810628380361932,11.676265845285103,1.1901649305825959,167.7224603113868,199.6173903336437,31.894930022256887,59.8852171000931,598.852171000931,1.996173903336437,0.4,const_030,0.3
2,5,2.5,1,0.1835689310052225,0.844902205358403,17.095995670075435,1.6248119333815443,0.8124059666907721,1.6248119333815443,0.8124059666907721,9.810628380361932,11.57537873902189,1.1798814805983766,167.7224603113868,197.89262480180153,30.170164490414695,59.367787440540425,593.6778744054042,1.9789262480180152,0.5,const_030,0.3
2,5,2.5,1,0.1835689310052225,0.844902205358403,17.095995670075435,1.6248119333815443,0.8124059666907721,1.6248119333815443,0.8124059666907721,9.810628380361932,11.474491632758674,1.1695980306141573,167.7224603113868,196.16785926995902,28.445398958572216,58.85035778098774,588.5035778098775,1.9616785926995903,0.6,const_030,0.3
2,5,2.5,1,0.1835689310052225,0.844902205358403,17.095995670075435,1.6248119333815443,0.8124059666907721,1.6248119333815443,0.8124059666907721,9.810628380361932,11.272717420232253,1.1490311306457195,167.7224603113868,192.7183282062745,24.995867894887663,57.81549846188234,578.1549846188234,1.9271832820627448,0.8,const_030,0.3
2,5,2.5,1,0.1835689310052225,0.844902205358403,17.095995670075435,1.6248119333815443,0.8124059666907721,1.6248119333815443,0.8124059666907721,9.810628380361932,11.171830313969043,1.1387476806615004,167.7224603113868,190.9935626744323,23.271102363045472,57.29806880232967,572.9806880232967,1.909935626744323,0.9,const_030,0.3
2,5,2.5,1,0.1835689310052225,0.844902205358403,17.095995670075435,1.6248119333815443,0.8124059666907721,1.6248119333815443,0.8124059666907721,9.810628380361932,11.070943207705831,1.1284642306772814,167.7224603113868,189.26879714258996,21.54633683120314,56.78063914277699,567.8063914277699,1.8926879714258995,1.0,const_030,0.3
2,10,5.0,1,0.09178446550261125,0.9159316986065033,15.77022005725994,1.761407112704814,0.880703556352407,1.761407112704814,0.880703556352407,10.080540454704714,12.412156664828082,1.231298730519471,158.97234126680448,195.7424419895246,36.77010072272009,58.72273259685737,587.2273259685737,1.9574244198952457,0.0,const_030,0.3
2,10,5.0,1,0.09178446550261125,0.9159316986065033,15.77022005725994,1.761407112704814,0.880703556352407,1.761407112704814,0.880703556352407,10.080540454704714,12.204831197668385,1.2107318305510335,158.97234126680448,192.47287374894188,33.50053248213738,57.74186212468256,577.4186212468256,1.9247287374894186,0.2,const_030,0.3
2,10,5.0,1,0.09178446550261125,0.9159316986065033,15.77022005725994,1.761407112704814,0.880703556352407,1.761407112704814,0.880703556352407,10.080540454704714,11.997505730508681,1.1901649305825956,158.97234126680448,189.20330550835905,30.230964241554553,56.76099165250771,567.6099165250771,1.8920330550835904,0.4,const_030,0.3
2,10,5.0,1,0.09178446550261125,0.9159316986065033,15.77022005725994,1.761407112704814,0.880703556352407,1.761407112704814,0.880703556352407,10.080540454704714,11.89384299692883,1.1798814805983766,158.97234126680448,187.56852138806772,28.596180121263227,56.270556416420305,562.705564164203,1.8756852138806772,0.5,const_030,0.3
2,10,5.0,1,0.09178446550261125,0.9159316986065033,15.77022005725994,1.761407112704814,0.880703556352407,1.761407112704814,0.880703556352407,10.080540454704714,11.790180263348974,1.1695980306141573,158.97234126680448,185.93373726777625,26.961396000971757,55.780121180332905,557.8012118033291,1.8593373726777624,0.6,const_030,0.3
2,10,5.0,1,0.09178446550261125,0.9159316986065033,15.77022005725994,1.761407112704814,0.880703556352407,1.761407112704814,0.880703556352407,10.080540454704714,11.582854796189268,1.1490311306457193,158.97234126680448,182.66416902719354,23.691827760389046,54.79925070815808,547.9925070815808,1.8266416902719353,0.8,const_030,0.3
2,10,5.0,1,0.09178446550261125,0.9159316986065033,15.77022005725994,1.761407112704814,0.880703556352407,1.761407112704814,0.880703556352407,10.080540454704714,11.479192062609421,1.1387476806615007,158.97234126680448,181.02938490690215,22.05704364009766,54.30881547207064,543.0881547207065,1.8102938490690215,0.9,const_030,0.3
2,10,5.0,1,0.09178446550261125,0.9159316986065033,15.77022005725994,1.761407112704814,0.880703556352407,1.761407112704814,0.880703556352407,10.080540454704714,11.37552932902957,1.1284642306772816,158.97234126680448,179.39460078661085,20.422259519806364,53.81838023598325,538.1838023598324,1.7939460078661085,1.0,const_030,0.3
2,25,12.5,1,0.0367137862010445,0.9645863818059377,14.974754689570643,1.854973811165265,0.9274869055826325,1.854973811165265,0.9274869055826325,10.265428250862563,12.63980877352579,1.2312987305194711,153.72226984005513,189.27803570663147,35.555765866576316,56.78341071198942,567.8341071198942,1.8927803570663146,0.0,const_030,0.3
2,25,12.5,1,0.0367137862010445,0.9645863818059377,14.974754689570643,1.854973811165265,0.9274869055826325,1.854973811165265,0.9274869055826325,10.265428250862563,12.428680737557125,1.2107318305510335,153.72226984005513,186.11644515990986,32.394175319854725,55.834933547972966,558.3493354797297,1.8611644515990986,0.2,const_030,0.3
2,25,12.5,1,0.0367137862010445,0.9645863818059377,14.974754689570643,1.854973811165265,0.9274869055826325,1.854973811165265,0.9274869055826325,10.265428250862563,12.217552701588456,1.1901649305825954,153.72226984005513,182.95485461318822,29.232584773133073,54.88645638395646,548.8645638395647,1.8295485461318821,0.4,const_030,0.3
2,25,12.5,1,0.0367137862010445,0.9645863818059377,14.974754689570643,1.854973811165265,0.9274869055826325,1.854973811165265,0.9274869055826325,10.265428250862563,12.111988683604126,1.1798814805983768,153.72226984005513,181.3740593398274,27.651789499772246,54.41221780194822,544.1221780194822,1.813740593398274,0.5,const_030,0.3
2,25,12.5,1,0.0367137862010445,0.9645863818059377,14.974754689570643,1.854973811165265,0.9274869055826325,1.854973811165265,0.9274869055826325,10.265428250862563,12.006424665619791,1.1695980306141576,153.72226984005513,179.7932640664666,26.07099422641145,53.93797921993996,539.3797921993996,1.797932640664666,0.6,const_030,0.3
2,25,12.5,1,0.0367137862010445,0.9645863818059377,14.974754689570643,1.854973811165265,0.9274869055826325,1.854973811165265,0.9274869055826325,10.265428250862563,11.79529662965112,1.1490311306457193,153.72226984005513,176.63167351974496,22.909403679689827,52.98950205592348,529.8950205592349,1.7663167351974498,0.8,const_030,0.3
2,25,12.5,1,0.0367137862010445,0.9645863818059377,14.974754689570643,1.854973811165265,0.9274869055826325,1.854973811165265,0.9274869055826325,10.265428250862563,11.68973261166679,1.1387476806615007,153.72226984005513,175.05087824638406,21.328608406328918,52.51526347391525,525.1526347391525,1.7505087824638406,0.9,const_030,0.3
2,25,12.5,1,0.0367137862010445,0.9645863818059377,14.974754689570643,1.854973811165265,0.9274869055826325,1.854973811165265,0.9274869055826325,10.265428250862563,11.584168593682453,1.1284642306772814,153.72226984005513,173.4700829730233,19.747813132968147,52.041024891906986,520.4102489190699,1.7347008297302329,1.0,const_030,0.3
2,32,16.0,1,0.028682645469566018,0.9721171095907103,14.85874932344929,1.869455979982135,0.9347279899910675,1.869455979982135,0.9347279899910675,10.2940450164447,12.675044560658646,1.2312987305194711,152.95663442365418,188.33530979037636,35.37867536672219,56.50059293711287,565.0059293711287,1.8833530979037636,0.0,const_030,0.3
2,32,16.0,1,0.028682645469566018,0.9721171095907103,14.85874932344929,1.869455979982135,0.9347279899910675,1.869455979982135,0.9347279899910675,10.2940450164447,12.463327966534834,1.2107318305510335,152.95663442365418,185.18946599067607,32.232831567021904,55.55683979720281,555.568397972028,1.8518946599067607,0.2,const_030,0.3
2,32,16.0,1,0.028682645469566018,0.9721171095907103,14.85874932344929,1.869455979982135,0.9347279899910675,1.869455979982135,0.9347279899910675,10.2940450164447,12.251611372411018,1.1901649305825954,152.95663442365418,182.04362219097584,29.08698776732167,54.61308665729274,546.1308665729274,1.8204362219097585,0.4,const_030,0.3
2,32,16.0,1,0.028682645469566018,0.9721171095907103,14.85874932344929,1.869455979982135,0.9347279899910675,1.869455979982135,0.9347279899910675,10.2940450164447,12.145753075349115,1.1798814805983768,152.95663442365418,180.47070029112578,27.514065867471597,54.14121008733772,541.4121008733772,1.8047070029112577,0.5,const_030,0.3
2,32,16.0,1,0.028682645469566018,0.9721171095907103,14.85874932344929,1.869455979982135,0.9347279899910675,1.869455979982135,0.9347279899910675,10.2940450164447,12.039894778287204,1.1695980306141576,152.95663442365418,178.8977783912756,25.941143967621436,53.66933351738267,536.6933351738267,1.788977783912756,0.6,const_030,0.3
2,32,16.0,1,0.028682645469566018,0.9721171095907103,14.85874932344929,1.869455979982135,0.9347279899910675,1.869455979982135,0.9347279899910675,10.2940450164447,11.828178184163386,1.1490311306457193,152.95663442365418,175.7519345915754,22.795300167921233,52.72558037747261,527.255803774726,1.757519345915754,0.8,const_030,0.3
2,32,16.0,1,0.028682645469566018,0.9721171095907103,14.85874932344929,1.869455979982135,0.9347279899910675,1.869455979982135,0.9347279899910675,10.2940450164447,11.722319887101484,1.138747680661501,152.95663442365418,174.17901269172526,21.222378268071072,52.253703807517574,522.5370380751757,1.7417901269172524,0.9,const_030,0.3
2,32,16.0,1,0.028682645469566018,0.9721171095907103,14.85874932344929,1.869455979982135,0.9347279899910675,1.869455979982135,0.9347279899910675,10.2940450164447,11.616461590039568,1.1284642306772812,152.95663442365418,172.60609079187518,19.649456368221,51.78182723756254,517.8182723756254,1.7260609079187517,1.0,const_030,0.3
2,50,25.0,1,0.01835689310052225,0.9819740081057121,14.709599567007544,1.8884115540494464,0.9442057770247232,1.8884115540494464,0.9442057770247232,10.331501230801706,12.721164349846493,1.2312987305194711,151.97224603113867,187.1232336123338,35.15098758119513,56.13697008370012,561.3697008370012,1.871232336123338,0.0,const_030,0.3
2,50,25.0,1,0.01835689310052225,0.9819740081057121,14.709599567007544,1.8884115540494464,0.9442057770247232,1.8884115540494464,0.9442057770247232,10.331501230801706,12.508677397508803,1.2107318305510335,151.97224603113867,183.99763563023254,32.02538959909388,55.199290689069755,551.9929068906976,1.8399763563023255,0.2,const_030,0.3
2,50,25.0,1,0.01835689310052225,0.9819740081057121,14.709599567007544,1.8884115540494464,0.9442057770247232,1.8884115540494464,0.9442057770247232,10.331501230801706,12.29619044517111,1.1901649305825954,151.97224603113867,180.8720376481313,28.899791616992648,54.261611294439376,542.6161129443938,1.8087203764813131,0.4,const_030,0.3
2,50,25.0,1,0.01835689310052225,0.9819740081057121,14.709599567007544,1.8884115540494464,0.9442057770247232,1.8884115540494464,0.9442057770247232,10.331501230801706,12.18994696900227,1.1798814805983768,151.97224603113867,179.30923865708058,27.33699262594193,53.792771597124194,537.9277159712419,1.793092386570806,0.5,const_030,0.3
2,50,25.0,1,0.01835689310052225,0.9819740081057121,14.709599567007544,1.8884115540494464,0.9442057770247232,1.8884115540494464,0.9442057770247232,10.331501230801706,12.083703492833417,1.1695980306141573,151.97224603113867,177.74643966602997,25.7741936348913,53.32393189980899,533.2393189980899,1.7774643966602997,0.6,const_030,0.3
2,50,25.0,1,0.01835689310052225,0.9819740081057121,14.709599567007544,1.8884115540494464,0.9442057770247232,1.8884115540494464,0.9442057770247232,10.331501230801706,11.871216540495723,1.1490311306457193,151.97224603113867,174.62084168392866,22.648595652789982,52.386252505178625,523.8625250517862,1.7462084168392864,0.8,const_030,0.3
2,50,25.0,1,0.01835689310052225,0.9819740081057121,14.709599567007544,1.8884115540494464,0.9442057770247232,1.8884115540494464,0.9442057770247232,10.331501230801706,11.764973064326885,1.138747680661501,151.97224603113867,173.05804269287813,21.08579666173947,51.917412807863435,519.1741280786343,1.7305804269287814,0.9,const_030,0.3
2,50,25.0,1,0.01835689310052225,0.9819740081057121,14.709599567007544,1.8884115540494464,0.9442057770247232,1.8884115540494464,0.9442057770247232,10.331501230801706,11.658729588158032,1.1284642306772814,151.97224603113867,171.49524370182743,19.522997670688753,51.448573110548224,514.4857311054823,1.7149524370182743,1.0,const_030,0.3
2,100,50.0,1,0.009178446550261125,0.9909050311353395,14.577022005725993,1.9055865983371914,0.9527932991685957,1.9055865983371914,0.9527932991685957,10.365439118314288,12.762952027657247,1.231298730519471,151.09723412668043,186.0458325651849,34.94859843850444,55.813749769555486,558.1374976955549,1.8604583256518488,0.0,const_030,0.3
2,100,50.0,1,0.009178446550261125,0.9909050311353395,14.577022005725993,1.9055865983371914,0.9527932991685957,1.9055865983371914,0.9527932991685957,10.365439118314288,12.549767078181949,1.2107318305510335,151.09723412668043,182.9382308653939,31.840996738713468,54.88146925961817,548.8146925961817,1.8293823086539391,0.2,const_030,0.3
2,100,50.0,1,0.009178446550261125,0.9909050311353395,14.577022005725993,1.9055865983371914,0.9527932991685957,1.9055865983371914,0.9527932991685957,10.365439118314288,12.336582128706645,1.1901649305825954,151.09723412668043,179.83062916560283,28.733395038922374,53.94918874968085,539.4918874968084,1.7983062916560282,0.4,const_030,0.3
2,100,50.0,1,0.009178446550261125,0.9909050311353395,14.577022005725993,1.9055865983371914,0.9527932991685957,1.9055865983371914,0.9527932991685957,10.365439118314288,12.229989653968998,1.1798814805983768,151.09723412668043,178.27682831570726,27.17959418902683,53.483048494712186,534.8304849471219,1.7827682831570728,0.5,const_030,0.3
2,100,50.0,1,0.009178446550261125,0.9909050311353395,14.577022005725993,1.9055865983371914,0.9527932991685957,1.9055865983371914,0.9527932991685957,10.365439118314288,12.12339717923134,1.1695980306141573,151.09723412668043,176.7230274658117,25.625793339131256,53.016908239743515,530.1690823974351,1.767230274658117,0.6,const_030,0.3
2,100,50.0,1,0.009178446550261125,0.9909050311353395,14.577022005725993,1.9055865983371914,0.9527932991685957,1.9055865983371914,0.9527932991685957,10.365439118314288,11.910212229756034,1.1490311306457193,151.09723412668043,173.6154257660206,22.518191639340163,52.08462772980619,520.8462772980619,1.736154257660206,0.8,const_030,0.3
2,100,50.0,1,0.009178446550261125,0.9909050311353395,14.577022005725993,1.9055865983371914,0.9527932991685957,1.9055865983371914,0.9527932991685957,10.365439118314288,11.803619755018389,1.138747680661501,151.09723412668043,172.06162491612503,20.964390789444586,51.618487474837515,516.1848747483751,1.7206162491612502,0.9,const_030,0.3
2,100,50.0,1,0.009178446550261125,0.9909050311353395,14.577022005725993,1.9055865983371914,0.9527932991685957,1.9055865983371914,0.9527932991685957,10.365439118314288,11.697027280280732,1.1284642306772814,151.09723412668043,170.50782406622955,19.410589939549098,51.15234721986888,511.52347219868875,1.7050782406622955,1.0,const_030,0.3
2,250,125.0,1,0.0036713786201044503,0.9963420510952978,14.497475468957063,1.9160424059524959,0.9580212029762479,1.9160424059524959,0.9580212029762479,10.386099794162131,12.788391491600374,1.2312987305194711,150.57222698400554,185.39939193689565,34.8271649528901,55.61981758106869,556.1981758106868,1.8539939193689565,0.0,const_030,0.3
2,250,125.0,1,0.0036713786201044503,0.9963420510952978,14.497475468957063,1.9160424059524959,0.9580212029762479,1.9160424059524959,0.9580212029762479,10.386099794162131,12.57478161607163,1.2107318305510335,150.57222698400554,182.30258800649068,31.73036102248513,54.69077640194722,546.9077640194722,1.8230258800649066,0.2,const_030,0.3
2,250,125.0,1,0.0036713786201044503,0.9963420510952978,14.497475468957063,1.9160424059524959,0.9580212029762479,1.9160424059524959,0.9580212029762479,10.386099794162131,12.361171740542883,1.1901649305825954,150.57222698400554,179.20578407608573,28.633557092080185,53.7617352228257,537.617352228257,1.7920578407608572,0.4,const_030,0.3
2,250,125.0,1,0.0036713786201044503,0.9963420510952978,14.497475468957063,1.9160424059524959,0.9580212029762479,1.9160424059524959,0.9580212029762479,10.386099794162131,12.25436680277851,1.1798814805983766,150.57222698400554,177.6573821108832,27.085155126877652,53.29721463326497,532.9721463326497,1.776573821108832,0.5,const_030,0.3
2,250,125.0,1,0.0036713786201044503,0.9963420510952978,14.497475468957063,1.9160424059524959,0.9580212029762479,1.9160424059524959,0.9580212029762479,10.386099794162131,12.147561865014135,1.1695980306141573,150.57222698400554,176.10898014568076,25.53675316167521,52.83269404370422,528.3269404370423,1.7610898014568075,0.6,const_030,0.3
2,250,125.0,1,0.0036713786201044503,0.9963420510952978,14.497475468957063,1.9160424059524959,0.9580212029762479,1.9160424059524959,0.9580212029762479,10.386099794162131,11.933951989485386,1.1490311306457193,150.57222698400554,173.0121762152758,22.439949231270234,51.90365286458271,519.0365286458272,1.7301217621527578,0.8,const_030,0.3
2,250,125.0,1,0.0036713786201044503,0.9963420510952978,14.497475468957063,1.9160424059524959,0.9580212029762479,1.9160424059524959,0.9580212029762479,10.386099794162131,11.82714705172102,1.138747680661501,150.57222698400554,171.46377425007327,20.891547266067732,51.439132275021976,514.3913227502198,1.7146377425007326,0.9,const_030,0.3
2,250,125.0,1,0.0036713786201044503,0.9963420510952978,14.497475468957063,1.9160424059524959,0.9580212029762479,1.9160424059524959,0.9580212029762479,10.386099794162131,11.720342113956642,1.1284642306772814,150.57222698400554,169.91537228487084,19.343145300865288,50.974611685461255,509.7461168546126,1.6991537228487084,1.0,const_030,0.3
2,500,250.0,1,0.0018356893100522252,0.9981676742707016,14.470959956700753,1.9195532197513494,0.9597766098756747,1.9195532197513494,0.9597766098756747,10.393037162228666,12.796933464093843,1.2312987305194711,150.39722460311384,185.18391172746587,34.78668712435203,55.55517351823976,555.5517351823977,1.8518391172746587,0.0,const_030,0.3
2,500,250.0,1,0.0018356893100522252,0.9981676742707016,14.470959956700753,1.9195532197513494,0.9597766098756747,1.9195532197513494,0.9597766098756747,10.393037162228666,12.583180908410034,1.2107318305510337,150.39722460311384,182.09070705352292,31.693482450409093,54.62721211605692,546.2721211605691,1.8209070705352293,0.2,const_030,0.3
2,500,250.0,1,0.0018356893100522252,0.9981676742707016,14.470959956700753,1.9195532197513494,0.9597766098756747,1.9195532197513494,0.9597766098756747,10.393037162228666,12.369428352726215,1.1901649305825954,150.39722460311384,178.99750237958003,28.60027777646619,53.699250713874015,536.9925071387402,1.7899750237958003,0.4,const_030,0.3
2,500,250.0,1,0.0018356893100522252,0.9981676742707016,14.470959956700753,1.9195532197513494,0.9597766098756747,1.9195532197513494,0.9597766098756747,10.393037162228666,12.262552074884312,1.1798814805983768,150.39722460311384,177.45090004260857,27.05367543949472,53.23527001278255,532.3527001278255,1.7745090004260855,0.5,const_030,0.3
2,500,250.0,1,0.0018356893100522252,0.9981676742707016,14.470959956700753,1.9195532197513494,0.9597766098756747,1.9195532197513494,0.9597766098756747,10.393037162228666,12.155675797042397,1.1695980306141573,150.39722460311384,175.90429770563702,25.507073102523194,52.771289311691106,527.712893116911,1.7590429770563702,0.6,const_030,0.3
2,500,250.0,1,0.0018356893100522252,0.9981676742707016,14.470959956700753,1.9195532197513494,0.9597766098756747,1.9195532197513494,0.9597766098756747,10.393037162228666,11.941923241358582,1.1490311306457193,150.39722460311384,172.8110930316941,22.41386842858026,51.84332790950823,518.4332790950823,1.7281109303169409,0.8,const_030,0.3
2,500,250.0,1,0.0018356893100522252,0.9981676742707016,14.470959956700753,1.9195532197513494,0.9597766098756747,1.9195532197513494,0.9597766098756747,10.393037162228666,11.835046963516678,1.1387476806615007,150.39722460311384,171.2644906947227,20.86726609160885,51.3793472084168,513.793472084168,1.712644906947227,0.9,const_030,0.3
